t=0 enPsi MaxDimPsi enPhi MaxDimPhi SvN(x,t=0) 
0 -193.949 7 -193.431 7 0.0265321 0.0267735 0.0267783 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267783 0.0267735 0.0265321 
tval enPhi MaxDimPhi SvN(x,t) 
0.1 -193.431 8 0.0265321 0.0267735 0.0267783 0.0267784 0.0267785 0.0267788 0.0270788 0.0868404 0.0868404 0.0270788 0.0267788 0.0267784 0.0267783 0.0267735 0.0265321 
0.2 -193.431 9 0.0265321 0.0267734 0.0267783 0.0267784 0.0267785 0.0267993 0.0299055 0.0736309 0.0736308 0.0299056 0.0267991 0.0267785 0.0267783 0.0267734 0.0265321 
0.3 -193.431 11 0.0265322 0.0267736 0.0267784 0.0267786 0.0267799 0.0269467 0.0322946 0.0600712 0.0600714 0.0322944 0.026947 0.0267799 0.0267784 0.0267736 0.0265322 
0.4 -193.431 12 0.0265321 0.0267734 0.0267783 0.0267785 0.0267886 0.0272346 0.0333528 0.0945896 0.0945896 0.0333528 0.0272345 0.0267886 0.0267784 0.0267734 0.0265321 
0.5 -193.431 13 0.0265322 0.0267735 0.0267784 0.0267792 0.0268137 0.0275066 0.0405055 0.0930499 0.0930497 0.0405055 0.0275069 0.0268137 0.0267791 0.0267736 0.0265322 
0.6 -193.431 15 0.0265321 0.0267735 0.0267784 0.0267812 0.0268449 0.0284178 0.0502462 0.0898931 0.0898936 0.0502464 0.028418 0.0268447 0.0267811 0.0267735 0.0265321 
0.7 -193.431 16 0.0265321 0.0267734 0.0267785 0.026784 0.0269383 0.0310593 0.0504703 0.095435 0.0954342 0.0504688 0.0310589 0.0269382 0.0267837 0.0267736 0.0265321 
0.8 -193.431 17 0.0265322 0.0267736 0.0267789 0.0267932 0.027336 0.0319705 0.0565004 0.109975 0.109975 0.0565017 0.0319727 0.0273358 0.026793 0.0267741 0.0265323 
0.9 -193.431 18 0.0265321 0.0267735 0.0267796 0.0268397 0.0275963 0.0335453 0.0800318 0.0980321 0.0980325 0.0800306 0.0335447 0.0275957 0.0268394 0.0267745 0.026532 
1 -193.431 18 0.0265321 0.0267736 0.0267844 0.0268852 0.027858 0.043779 0.0645803 0.103284 0.103283 0.0645781 0.0437805 0.0278577 0.0268843 0.0267796 0.0265323 
1.1 -193.431 19 0.0265321 0.026774 0.0267905 0.0269231 0.0302722 0.0407106 0.0819523 0.110533 0.110534 0.0819551 0.0407139 0.0302716 0.0269227 0.0267854 0.0265326 
1.2 -193.431 21 0.0265322 0.0267748 0.0267959 0.0273232 0.0304366 0.0468745 0.0987284 0.109191 0.109189 0.0987234 0.0468731 0.030436 0.0273225 0.0267908 0.0265332 
1.3 -193.431 23 0.0265322 0.0267753 0.0268496 0.0275126 0.031572 0.0638883 0.0787466 0.102076 0.102076 0.078749 0.0638938 0.0315728 0.0275116 0.0268445 0.0265339 
1.4 -193.431 24 0.0265323 0.0267817 0.0268996 0.0276708 0.0386837 0.051228 0.1052 0.115592 0.115592 0.105199 0.0512294 0.038682 0.0276688 0.0268937 0.02654 
1.5 -193.431 24 0.0265329 0.0267903 0.026923 0.0294627 0.0360399 0.0713456 0.101654 0.108831 0.10883 0.10165 0.071345 0.0360403 0.0294623 0.0269174 0.0265478 
1.6 -193.431 25 0.026534 0.0267945 0.027252 0.0295184 0.0422312 0.0783218 0.0992428 0.106818 0.106817 0.0992455 0.078331 0.0422349 0.0295177 0.0272461 0.0265509 
1.7 -193.431 26 0.0265345 0.026844 0.0274183 0.0306796 0.0513219 0.0695993 0.109956 0.115725 0.115726 0.109956 0.0695977 0.0513176 0.0306763 0.0274118 0.0266002 
1.8 -193.431 27 0.0265408 0.0268949 0.0275894 0.0348566 0.0463021 0.093327 0.10617 0.109469 0.109466 0.106165 0.0933277 0.0463061 0.0348569 0.0275826 0.0266451 
1.9 -193.431 29 0.0265501 0.0269235 0.0287477 0.0342178 0.0601337 0.0864625 0.108325 0.114286 0.114285 0.10833 0.0864746 0.0601373 0.0342158 0.0287395 0.026666 
2 -193.431 30 0.0265544 0.0271575 0.0290773 0.0383836 0.0635792 0.092942 0.109856 0.113632 0.113634 0.109857 0.0929379 0.0635774 0.0383845 0.0290769 0.026907 
