t=0 enPsi MaxDimPsi enPhi MaxDimPhi SvN(x,t=0) 
0 -130.988 8 -130.174 8 0.0555822 0.0569369 0.0570148 0.0570205 0.0570209 0.0570209 0.0570209 0.0570209 0.0570209 0.0570209 0.0570209 0.0570205 0.0570148 0.0569369 0.0555822 
tval enPhi MaxDimPhi SvN(x,t) 
0.1 -127.963 10 0.0565805 0.0579294 0.058007 0.0580125 0.058013 0.0580131 0.0582661 0.128544 0.128544 0.0582661 0.0580131 0.0580125 0.058007 0.0579294 0.0565805 
0.2 -125.948 12 0.0730483 0.0744939 0.0745708 0.0745763 0.0745767 0.0745873 0.0776215 0.214572 0.214572 0.0776214 0.0745872 0.0745763 0.0745708 0.0744939 0.0730483 
0.3 -127.631 12 0.112137 0.114677 0.114757 0.114763 0.114763 0.114843 0.124844 0.266182 0.266182 0.124844 0.114843 0.114763 0.114757 0.114677 0.112137 
0.4 -128.863 14 0.115206 0.123868 0.12404 0.124046 0.124049 0.124691 0.151881 0.285686 0.285687 0.151882 0.124691 0.124049 0.12404 0.123867 0.115206 
0.5 -127.759 17 0.0578704 0.0798545 0.0809296 0.080948 0.0810037 0.0849888 0.137841 0.235613 0.235613 0.137841 0.0849895 0.0810029 0.0809298 0.0798548 0.0578705 
0.6 -127.197 21 0.0512709 0.0692983 0.0729499 0.0730588 0.0734221 0.084525 0.13425 0.238664 0.238664 0.134248 0.0845239 0.0734196 0.0729524 0.0692986 0.0512708 
0.7 -128.073 25 0.12145 0.115485 0.120984 0.121396 0.12263 0.13822 0.165751 0.323341 0.323343 0.165752 0.138218 0.122622 0.121005 0.115484 0.12145 
0.8 -128.293 29 0.134303 0.127913 0.131104 0.132221 0.135216 0.149655 0.204465 0.34979 0.349795 0.204473 0.149654 0.135177 0.131228 0.127914 0.134303 
0.9 -127.287 34 0.0891569 0.116879 0.113542 0.115462 0.120388 0.136302 0.239257 0.331828 0.331832 0.239263 0.136299 0.120242 0.113984 0.116891 0.0891568 
1 -127.192 38 0.0918099 0.140401 0.136204 0.137791 0.143351 0.17384 0.269673 0.351992 0.351991 0.269671 0.173823 0.143024 0.137139 0.14045 0.0918111 
1.1 -128.21 43 0.124462 0.162391 0.168505 0.168494 0.175308 0.223069 0.299864 0.38679 0.386788 0.299859 0.223014 0.17487 0.169904 0.162525 0.124467 
1.2 -128.061 48 0.114492 0.137006 0.160779 0.160423 0.172863 0.231299 0.315562 0.387194 0.387193 0.315559 0.23119 0.172728 0.162675 0.137305 0.114507 
